parcel_number,matched,latitude,longitude,census_tract
561420800,True,40.058952697592,-75.066344701118,42101033500
871240000,True,40.037546588455,-75.042349280715,42101031501
432128550,True,40.005775950169,-75.145769669356,42101019900
62055000,True,39.96786297489,-75.210607966118,42101010600
33006700,True,39.950967503962,-75.24382147219,42101008200
592187500,True,40.042265805169,-75.177383667172,42101025200
401349000,True,39.925699889216,-75.232721786476,42101006600
888650982,True,40.036533532062,-75.025480451673,42101032900
21368900,True,39.9316634805,-75.146169866801,42101002500
314013000,True,39.98149977575,-75.124377279012,42101016002
322096800,True,39.982213297347,-75.171251181481,42101015200
211377910,True,40.029970134454,-75.225136655333,42101021400
132039800,True,40.019259101788,-75.150665708353,42101020400
402083500,True,39.923873945779,-75.223278478159,42101006700
402044300,True,39.925978599619,-75.223839938604,42101006700
612055800,True,40.038447439458,-75.125311247514,42101027402
622359500,True,40.017589492503,-75.073471496536,42101029900
111374500,True,39.998009626071,-75.168768957226,42101017201
343184000,True,39.974962236828,-75.265257439997,42101009802
582467900,True,40.106957042788,-75.032958549702,42101035701
181212300,True,39.977218574865,-75.130228378575,42101015800
571041910,True,40.069438982218,-75.030611685598,42101034600
421367000,True,40.019491781683,-75.118504403943,42101028901
612064500,True,40.038908712775,-75.125460732856,42101027402
102252400,True,40.060627503777,-75.163198629625,42101026400
612175000,True,40.042853720884,-75.127633173799,42101027401
406167000,True,39.914643903955,-75.237149492515,42101006000
401165200,True,39.927013559423,-75.231162926973,42101006600
552329100,True,40.026628173541,-75.053432391136,42101032000
542173100,True,40.045494683816,-75.070336779558,42101031401
162219000,True,39.994466743723,-75.167901806919,42101016800
364096600,True,39.930232979542,-75.182059387113,42101003200
332546100,True,40.010186415474,-75.096180035733,42101019000
888660566,True,40.095115683883,-74.977890114057,42101036302
41006900,True,39.963844388077,-75.230842723621,42101009400
412079300,True,40.032642950478,-75.037130371246,42101033000
252037700,True,39.988339227815,-75.118889006127,42101017800
32045800,True,39.955499360016,-75.242574599521,42101008302
651095500,True,40.0344973509,-75.031225813211,42101033000
133103700,True,40.024746852616,-75.168614270044,42101024200
542262900,True,40.044785728901,-75.06838659256,42101031401
541124100,True,40.04056322949,-75.075898935909,42101031300
521403300,True,40.000244563137,-75.213066973247,42101012204
323018100,True,39.984629990801,-75.183276539307,42101015102
406202500,True,39.92257832376,-75.231719331756,42101006200
394198680,True,39.925815821269,-75.164476008414,42101004001
881514500,True,39.945926475528,-75.161252784337,42101001101
132111900,True,40.0226411051,-75.151552643686,42101028000
582235800,True,40.118815074023,-75.029204109799,42101035800
433160700,True,40.013442226337,-75.146376647837,42101019800
632049700,True,40.091272068442,-75.060874685118,42101034400
663120100,True,40.099903743047,-74.966677742886,42101036303
42169500,True,39.966540862678,-75.239033667364,42101009500
262193300,True,39.92311494635,-75.18166732538,42101003800
101223200,True,40.054364602686,-75.143594298874,42101026700
314116500,True,39.988109546709,-75.127530116462,42101016100
123219400,True,40.025616921785,-75.170466807802,42101024200
888054531,True,39.946453384789,-75.151295104295,42101001001
221031500,True,40.059980238694,-75.168894039248,42101038900
34109600,True,39.935933467331,-75.231843483294,42101006500
343105600,True,39.96855139655,-75.248721889381,42101010000
422399500,True,40.029805225986,-75.126585643726,42101028600
451136900,True,39.988013202111,-75.091547570622,42101037800
261167600,True,39.919407524036,-75.17257266921,42101003902
882931440,True,40.014924258467,-75.109107365497,42101019100
361124600,True,39.935191548735,-75.17948243845,42101003100
41184200,True,39.963691608899,-75.231257854213,42101009400
181119308,True,39.974342907241,-75.131657070227,42101015800
581037500,True,40.086648191473,-75.031919450855,42101035500
183172930,True,39.975756507661,-75.14384892766,42101015600
324067501,True,39.983038749465,-75.185203011227,42101014900
152070410,True,39.966285655969,-75.174469103901,42101013401
251471500,True,39.985082262737,-75.113046155786,42101017900
id,False,,,None
552265800,True,40.029095195616,-75.05180241613,42101032000
881000683,True,39.965826839847,-75.162333382235,42101013300
601092400,True,39.953404557059,-75.22025162099,42101008601
412017400,True,40.027191604551,-75.046400562455,42101032500
421375900,True,40.024292757035,-75.117471964411,42101028902
662232900,True,40.080975560421,-74.969128312146,42101036203
462127900,True,39.947832147417,-75.228153438484,42101008000
431073700,True,40.005127977635,-75.148725941408,42101020300
422213200,True,40.029516102444,-75.126019517171,42101028600
882148210,True,40.042135603415,-75.108255697464,42101029100
323340900,True,39.984946036383,-75.187782201245,42101015101
314236600,True,39.988115995719,-75.124587488048,42101016100
403082200,True,39.928589924705,-75.241848961159,42101006400
888062584,True,39.961481984949,-75.136266755942,42101036600
361034200,True,39.937439266166,-75.177318292993,42101002100
55119600,True,39.961495221751,-75.143183946094,42101036700
92307010,True,40.059995346168,-75.203528884243,42101038600
233116900,True,40.026969530016,-75.106158559912,42101029200
581348000,True,40.096848552997,-75.02165800065,42101035500
511181900,True,39.941752704036,-75.218372278605,42101007400
882936275,True,40.050401075192,-75.094934330234,42101030600
73226000,True,40.000006616234,-75.128419091681,42101019501
561019500,True,40.060815578822,-75.081934070798,42101033800
888500856,True,39.942750006829,-75.143744337802,42101001002
402108000,True,39.923032149661,-75.223912993229,42101006700
223240300,True,40.046468198709,-75.195941954083,42101023600
522182900,True,39.986871834008,-75.245094564045,42101011700
888520666,True,40.003625319533,-75.20281748397,42101012204
151027710,True,39.967366013159,-75.165224312456,42101013300
502266500,True,40.074623804476,-75.170677339794,42101026000
281089500,True,39.994006879977,-75.176931066536,42101016901
252052700,True,39.988905752494,-75.118735653149,42101017800
501005000,True,40.064056893254,-75.154968774951,42101026302
71157300,True,39.993576873363,-75.13392938051,42101017601
162201700,True,39.989783873701,-75.168172512305,42101016800
351223000,True,40.033247994134,-75.090199993991,42101039001
442296305,True,39.97443337425,-75.226481090956,42101011100
662119051,True,40.09219125408,-74.978930065306,42101036202
344240700,True,39.975769611171,-75.24785018569,42101011400
871505940,True,39.957000396525,-75.24593284459,42101008301
364177500,True,39.933602944284,-75.185525893035,42101003200
332493100,True,40.009067314037,-75.099141667073,42101019000
171346300,True,40.05230942858,-75.151880137704,42101027700
133038100,True,40.023464510738,-75.165012942571,42101024400
561044500,True,40.060069515754,-75.078737309301,42101033800
552385900,True,40.023107057272,-75.057606209019,42101032000
888087885,True,39.946645583258,-75.169898046069,42101001204
124030430,True,40.024530956477,-75.178490579033,42101024000
888038436,True,39.952322844395,-75.145961088089,42101000102
122125400,True,40.051469229837,-75.158575257267,42101024900
871561600,True,39.925005816037,-75.23524823479,42101006300
403303900,True,39.917050574404,-75.24516461823,42101006300
365083500,True,39.93049717707,-75.170757915313,42101003001
611104400,True,40.051143121674,-75.127367862398,42101027000
888092186,True,39.951559739368,-75.167205617098,42101000403
393299900,True,39.922585859274,-75.160066996432,42101004101
403123300,True,39.926175114672,-75.237663654925,42101006400
332560800,True,40.012311101681,-75.094802040385,42101019000
234030400,True,40.012975084079,-75.091963811376,42101029300
292032800,True,39.97520519998,-75.18238706587,42101013702
72146000,True,40.018191273909,-75.132513297011,42101038301
401089800,True,39.931275647443,-75.228620650371,42101006600
441192300,True,39.96090367759,-75.227787536603,42101009300
392298600,True,39.920532168575,-75.155944634616,42101004101
453356400,True,40.00815107118,-75.076374184389,42101038000
212160200,True,40.025729507697,-75.213143397363,42101021000
541088100,True,40.036324056381,-75.075103201298,42101031200
421623700,True,40.018456714147,-75.109376294561,42101028902
592033200,True,40.044161958714,-75.17269643947,42101024600
572168813,True,40.066792909706,-75.006503180571,42101034803
282314700,True,39.991949854711,-75.182000972586,42101016902
302187300,True,39.941873940949,-75.181576281994,42101001301
252442100,True,39.991571788343,-75.110520461822,42101017900
402083100,True,39.923956761737,-75.223379961628,42101006700
132123500,True,40.022463743944,-75.151742457136,42101028000
531200300,True,40.044456593095,-75.085449364213,42101030900
71021500,True,39.997991669186,-75.12963432598,42101017602
371220100,True,39.992342294655,-75.150625421155,42101016500
871117650,True,39.996290995029,-75.113294762885,42101017800
482224600,True,39.92435640109,-75.183783154776,42101003702
581256000,True,40.102536170345,-75.038252420305,42101035601
888093292,True,39.959163390812,-75.14545054535,42101036700
451066700,True,39.995424253329,-75.098890634232,42101038200
131213000,True,40.009090286707,-75.156130605719,42101020102
12219200,True,39.930506896983,-75.158556838574,42101002802
343177000,True,39.973309307932,-75.26667432008,42101009802
394307000,True,39.920715319131,-75.166965574907,42101004002
331427105,True,39.993429991216,-75.119073601257,42101017701
531305300,True,40.036983769233,-75.082997596458,42101031102
393511700,True,39.91690095972,-75.164384361667,42101004002
71150700,True,39.993949974277,-75.133696328521,42101017601
181437500,True,39.97374110364,-75.130442207691,42101015800
214267600,True,40.068800338751,-75.234337099185,42101038400
365069400,True,39.931808265152,-75.170322007885,42101003002
621482300,True,40.025030096751,-75.079087306351,42101030200
882937390,True,40.069359267009,-75.15705713946,42101026302
888072120,True,39.947201768637,-75.162597075248,42101000901
888560171,True,40.083878421447,-75.040405337702,42101034502
463252900,True,39.947016307126,-75.237910345037,42101008101
234066800,True,40.019723470531,-75.089573602487,42101030100
181155200,True,39.972880076413,-75.128645095239,42101015800
593202800,True,40.032890037142,-75.183113561187,42101023900
581244000,True,40.100344584632,-75.044616581923,42101035602
402028200,True,39.928115097033,-75.220323369468,42101006700
132076800,True,40.017972632766,-75.151611690695,42101020400
43168900,True,39.973616185884,-75.237549952574,42101011200
111344000,True,39.996165205387,-75.168440800015,42101017201
112047900,True,40.005098994532,-75.15604202942,42101020101
341195900,True,39.967403465778,-75.24291203126,42101009600
42154400,True,39.965915624789,-75.238421072588,42101009500
62374900,True,39.967427813149,-75.213693861956,42101010500
662491600,True,40.100304403123,-74.995534785178,42101036100
365138600,True,39.930417200936,-75.171810891317,42101003001
581315857,False,,,None
422300700,True,40.034727397647,-75.122539224942,42101027300
522180900,True,39.990106652552,-75.239010163386,42101011700
871543240,True,39.997014863167,-75.117898345039,42101017701
252560700,True,39.99290256722,-75.118936488898,42101017800
213139600,True,40.029721078223,-75.209136289341,42101021100
405857500,True,39.905772589137,-75.244268074559,42101005500
123193900,True,40.026306903063,-75.167310950656,42101024200
351374500,True,40.038430871231,-75.091255221437,42101039001
41006200,True,39.963802607386,-75.230512395169,42101009400
12156000,True,39.925803948184,-75.157628513317,42101002801
888151319,True,39.96572046147,-75.165852085733,42101013402
393180802,True,39.923541808104,-75.158126681215,42101004101
561515500,True,40.055972460072,-75.052588640392,42101033400
32255200,True,39.954487897181,-75.248394113447,42101008301
92111100,True,40.049298503811,-75.200386748944,42101038600
663289600,True,40.098724867431,-74.971852640341,42101036303
341087000,True,39.968766109351,-75.239415455144,42101010100
364041400,True,39.933116602676,-75.182141155892,42101003200
885976720,True,39.994603217611,-75.15927878387,42101017300
491125500,True,40.026934412053,-75.141275741715,42101028300
61189900,True,39.966878756701,-75.204010986506,42101010700
392239300,True,39.924058597232,-75.152220095441,42101004201
221138600,True,40.0510817173,-75.183234656751,42101025300
532276400,True,40.051763228921,-75.075785350684,42101031000
42138400,True,39.964476706116,-75.2350019533,42101009400
322217900,True,39.982850459538,-75.177560065486,42101015102
252074100,True,39.98869295221,-75.117543879813,42101017800
151276700,True,39.971979299185,-75.178780595956,42101013602
372131401,True,39.99927809675,-75.144255577693,42101017500
182165000,True,39.972052626606,-75.136706487758,42101014400
213412310,True,40.042087128788,-75.225863887249,42101021700
112099800,True,40.006879745588,-75.156947529269,42101020101
888080385,True,39.948199737395,-75.164896044773,42101000806
491076000,True,40.022445374474,-75.136759815138,42101028400
111238300,True,39.997345627413,-75.162664219678,42101017300
131404300,True,40.017210080119,-75.15678063532,42101020500
531227600,True,40.042107621172,-75.084759715966,42101030900
381036900,True,40.002756254212,-75.170043030991,42101017100
71241600,True,39.994197304827,-75.120616377163,42101017702
352219700,True,40.046651689914,-75.106976271604,42101030502
421351500,True,40.019268752023,-75.118703925525,42101028901
261386050,True,39.909301494169,-75.175440121164,42101037300
191387000,True,39.983399812775,-75.143165562,42101016200
172340200,True,40.028864886119,-75.155208589076,42101028000
482271400,True,39.928655401596,-75.184393075352,42101003701
552281100,True,40.02261917047,-75.062880777447,42101031900
361242200,True,39.938653229566,-75.181882614281,42101002000
885988920,True,39.982480994774,-75.094003048476,42101037800
612252600,True,40.035865501465,-75.133584991629,42101027500
62061000,True,39.96810180656,-75.206892322745,42101010700
422134000,True,40.02613230879,-75.128163844211,42101028600
406641100,True,39.91193639816,-75.231982878261,42101006000
332225600,True,40.006087355965,-75.107299753966,42101019100
372248800,True,39.993777324654,-75.150671062497,42101017400
501259800,True,40.075503212305,-75.162343985393,42101026301
381012700,True,39.997936033913,-75.170843361978,42101017202
131351600,True,40.018694659882,-75.15808772705,42101020500
232434100,True,40.017238002818,-75.084645347193,42101030100
885078460,True,39.973012464752,-75.204186945807,42101011000
344118800,True,39.982529026456,-75.25247158337,42101037500
12505800,True,39.931414465024,-75.16649164048,42101002900
888290664,True,39.974976860531,-75.181798693317,42101013702
214095100,True,40.065863717911,-75.229237626513,42101038400
451220900,True,39.986917995357,-75.09739240996,42101037900
882020750,True,39.99910171997,-75.167713913482,42101017201
222154600,True,40.061770785699,-75.186658523187,42101025500
211350700,True,40.02994131101,-75.219218654811,42101021400
882016010,True,39.917041704909,-75.168496431029,42101004002
582476020,True,40.11939838197,-75.024518547699,42101035800
562440989,True,40.079552023948,-75.037869138242,42101034502
394556218,True,39.927361313184,-75.164158700456,42101002802
514037200,True,39.938052430375,-75.226873639431,42101007101
651028500,True,40.030683623635,-75.031071198714,42101033000
71562700,True,39.990782802093,-75.123902470645,42101017702
381160500,True,40.004938981492,-75.172177201717,42101017100
502310700,True,40.065569070174,-75.167833734367,42101026200
193250600,True,40.004118146611,-75.1335684199,42101019502
301417000,True,39.942756244423,-75.175578833557,42101001400
502258100,True,40.071698838857,-75.165588768955,42101026301
572056031,True,40.060756396296,-75.022128187573,42101034801
562118200,True,40.064684824058,-75.050990037579,42101033701
364301200,True,39.932838565672,-75.18984653715,42101003300
433198300,True,40.016048195765,-75.148047825652,42101020300
221149700,True,40.05117268165,-75.183331858116,42101025300
313028400,True,39.981288052184,-75.131066917216,42101016100
252250400,True,39.994735052531,-75.114171315944,42101017800
11325104,False,,,None
111072700,True,39.99861424937,-75.153939437234,42101020101
183297400,True,39.981114755381,-75.139166179694,42101015600
882005100,True,39.980181499803,-75.133105135389,42101016100
393058100,True,39.922335724781,-75.1570442123,42101004101
881000483,True,39.984755674991,-75.129813864146,42101016100
513239000,True,39.940312469087,-75.231953103734,42101007102
183112305,True,39.976304875968,-75.138178480867,42101015700
181231600,True,39.97687383791,-75.128237546763,42101015800
581479810,True,40.083630302634,-75.028619682225,42101035500
365201011,True,39.935737068441,-75.172258562988,42101002200
582467100,True,40.10711285519,-75.033222926441,42101035701
395177600,True,39.91467540644,-75.15925659409,42101037200
11056905,True,39.930040659855,-75.147107819722,42101002702
252028400,True,39.987786683918,-75.119253231366,42101017800
502182200,True,40.077232167597,-75.178858224562,42101025900
662342900,True,40.074576665632,-74.973484724732,42101036203
888091236,True,39.962325527037,-75.171327291911,42101012502
212364820,True,40.049104469909,-75.238533655485,42101021900
393422915,True,39.916952378959,-75.162607688154,42101004104
12168400,True,39.927447967229,-75.155643493989,42101002801
232369400,True,40.00938553361,-75.08293110297,42101029400
364191600,True,39.931337809369,-75.186105450905,42101003200
262050400,True,39.918407405552,-75.17694310919,42101003902
622239900,True,40.020889374526,-75.075845716014,42101030000
311263700,True,39.980457766066,-75.124769612037,42101016002
481263200,True,39.926087929477,-75.176407554696,42101003701
611297700,True,40.045808635389,-75.129396254712,42101027000
412223400,True,40.03495677652,-75.033307916756,42101033000
222115000,True,40.059681016683,-75.182984659874,42101025500
652316310,True,40.052624099799,-74.997912191733,42101035200
182011700,True,39.969777725793,-75.135106913023,42101014400
502374100,True,40.064843704148,-75.173281609947,42101026200
361360400,True,39.937485937756,-75.183159358298,42101002000
661033100,True,40.074666705963,-74.995615015304,42101035302
324062000,True,39.982936667064,-75.185314202968,42101014900
62331800,True,39.970797594905,-75.211662485516,42101010700
871563260,True,40.018053249271,-75.05835995215,42101032100
31191100,True,39.961580584499,-75.244969215817,42101008301
432125400,True,40.005803660362,-75.145763706402,42101019900
421593600,True,40.01848606617,-75.112748604011,42101028902
871541490,True,39.980273859156,-75.126691430751,42101016002
402213300,True,39.923911928401,-75.22889316779,42101006700
401350800,True,39.926343816076,-75.230703014293,42101006600
223021800,True,40.046032572001,-75.185756102249,42101023700
252110200,True,39.98653070346,-75.114779810196,42101017900
351352500,True,40.031738795574,-75.106615229886,42101029100
871533630,True,39.995007332846,-75.115937184571,42101017800
405160710,True,39.900507878025,-75.244677743327,42101005600
313143300,True,39.98094198601,-75.127291387545,42101016002
301369700,True,39.939437662287,-75.173497746433,42101001900
212118200,True,40.03298607587,-75.216041839451,42101021300
151197900,True,39.970617821325,-75.17563134068,42101013602
191027800,True,39.984305416645,-75.133305783916,42101016200
56037400,True,39.958629719152,-75.158705793596,42101037600
161264600,True,39.988105851217,-75.158138956915,42101016702
82127000,True,39.949200622498,-75.180046513946,42101000801
888035748,True,39.969354135207,-75.143148801082,42101014201
433146900,True,40.012191288267,-75.142386688707,42101019800
493083000,True,40.050443337642,-75.137315570895,42101027000
631056600,True,40.075187779762,-75.081741658421,42101034100
302193100,True,39.94105366319,-75.178110029159,42101001301
551247600,True,40.034058304626,-75.052279073368,42101031501
332489300,True,40.011027466779,-75.099150590481,42101019000
403188700,True,39.924737650059,-75.240916288347,42101006400
152331100,True,39.971624929737,-75.171590387341,42101013500
111026600,True,39.996607439393,-75.16303010451,42101017300
432110500,True,40.007170041444,-75.142889913016,42101019900
888059966,True,39.961680986143,-75.144231994076,42101036700
351400600,True,40.031250780179,-75.08935284602,42101039002
232258600,True,40.008964863647,-75.087024669199,42101029400
621559100,True,40.030436728116,-75.0670609538,42101031700
161240400,True,39.992435284256,-75.160955974732,42101016701
363146200,True,39.930339697365,-75.180860443349,42101003100
282120900,True,39.99598060864,-75.18161376281,42101016902
888036840,True,39.955042484839,-75.152639892505,42101000200
123196100,True,40.027421854999,-75.169096447909,42101024200
314116600,True,39.988089995712,-75.127512904904,42101016100
111201200,True,40.000654096854,-75.1573895542,42101020101
433088800,True,40.011244988141,-75.139672836219,42101019800
232292500,True,40.015029183146,-75.079958968301,42101030000
392304100,True,39.92061634339,-75.156076715671,42101004101
411048600,True,40.016638087884,-75.065828372153,42101029800
582498900,True,40.115911858147,-75.023961108834,42101035800
34031100,True,39.943520797253,-75.242936121242,42101006500
91191200,True,40.065278845623,-75.190814419983,42101025600
365205010,True,39.93417367549,-75.17259422862,42101003002
622082800,True,40.021666303421,-75.076184948338,42101030000
552394300,True,40.026554373019,-75.050942618481,42101032000
551218700,True,40.037918958305,-75.059444236504,42101031502
571116700,True,40.062495538912,-75.031527076591,42101034701
102095300,True,40.056785424979,-75.152010152817,42101026500
111344900,True,39.996435386165,-75.16838169796,42101017201
888056222,True,39.954072153692,-75.144903960417,42101000102
631007209,True,40.081235606231,-75.08370145315,42101034100
402253100,True,39.922707724752,-75.227407660287,42101006700
23187410,True,39.94147564543,-75.154744681004,42101001500
364437100,True,39.934749016426,-75.195886392206,42101003300
323095100,True,39.987084989161,-75.182490960759,42101015102
72259300,True,40.018876920034,-75.133799994611,42101038301
888020475,True,39.937330507784,-75.149165904589,42101001700
502306600,True,40.080398445264,-75.179623684673,42101025900
353171100,True,40.058875813603,-75.088437800177,42101030700
642001800,True,40.048533492067,-75.028476691505,42101033102
56181500,True,39.964376939401,-75.143665060738,42101036700
481156100,True,39.927893292546,-75.17003796487,42101003001
211458500,True,40.030127633621,-75.230829617816,42101021500
662618033,True,40.080733044684,-74.96717605335,42101036203
882969665,True,40.033286248577,-75.076586054324,42101031800
441075600,True,39.960419480249,-75.221817772889,42101009300
101123200,True,40.063542338024,-75.147610142402,42101026600
561355900,True,40.055582694799,-75.065307090411,42101033500
131048600,True,40.010140931478,-75.158559113646,42101020200
561225500,True,40.055711030687,-75.055044718753,42101033400
871601965,True,40.051915530849,-75.158305732007,42101024900
221136800,True,40.050711508611,-75.183611193786,42101025300
213013000,True,40.018741244484,-75.203566607652,42101020900
651074600,True,40.037179114813,-75.034185295422,42101033000
512077200,True,39.936853018943,-75.217143420275,42101007000
43302700,True,39.975244840778,-75.237433501084,42101011200
314019500,True,39.978331815485,-75.121585664521,42101016001
502293500,True,40.076204048373,-75.172271061082,42101026000
888301150,True,39.944089023024,-75.184826675213,42101001302
53102510,True,39.944437598812,-75.153499510671,42101001102
51157200,True,39.944706945948,-75.150955999082,42101001001
422044700,True,40.020509031127,-75.12781819196,42101028800
884172010,False,,,None
53144300,True,39.94480548095,-75.162313939486,42101001101
642051200,True,40.043168427153,-75.028846623895,42101033102
571079500,True,40.057806827405,-75.03219406249,42101034701
41240200,True,39.975427160605,-75.229864745191,42101011200
493134600,True,40.030579016599,-75.142786245008,42101028300
663069100,True,40.102927067574,-74.979118194536,42101036303
191081701,True,39.984159130883,-75.135246574142,42101016200
21200425,True,39.935248901253,-75.159014366704,42101002300
171280500,True,40.04792199457,-75.151732356569,42101027901
562442100,True,40.077193223425,-75.038790728004,42101034501
212003000,True,40.021438886309,-75.210492398242,42101021000
882562600,True,39.9871924366,-75.156155822278,42101016702
582518100,True,40.106790893517,-75.029634980013,42101035701
202056955,True,39.974834819054,-75.148084360832,42101014500
281338300,True,39.995448513816,-75.171634512445,42101016901
551260600,True,40.035720648847,-75.053804401302,42101031502
471285100,True,39.979616115869,-75.163511505511,42101014700
463067500,True,39.950732217218,-75.234087523411,42101008102
131360500,True,40.019752162569,-75.156867374899,42101020500
41151600,True,39.970493509154,-75.229969505458,42101010200
214060200,True,40.05186914395,-75.232381888937,42101021800
181201620,True,39.970830692971,-75.125319973889,42101014300
363183600,True,39.932318693903,-75.175191049441,42101003100
81092300,True,39.947696672897,-75.182793278895,42101001201
462142800,True,39.94883270079,-75.227120600883,42101008000
888116534,True,39.954768884984,-75.166449842571,42101000403
212414300,True,40.045462611044,-75.251159327724,42101021900
102489000,True,40.067442284688,-75.163162738879,42101026200
321231800,True,39.986689348996,-75.162784798615,42101015300
453364800,True,40.007901355455,-75.07381938705,42101038000
461072900,True,39.949350406593,-75.217433480515,42101007900
888140402,True,39.963856920497,-75.150445697175,42101013100
312019300,True,39.97821751973,-75.127213199334,42101016002
581381500,True,40.091905960282,-75.02893913217,42101035500
191093900,True,39.984536173182,-75.135316529082,42101016200
361314700,True,39.935131377408,-75.18115552888,42101003200
662106100,True,40.076082592451,-74.986114100176,42101036201
43251100,True,39.979397133689,-75.236716086001,42101011300
132149400,True,40.022439542328,-75.153356702382,42101028000
604217900,True,39.954965507515,-75.234193114247,42101008400
181116300,True,39.969028662932,-75.128244616243,42101014300
152329000,True,39.971454794368,-75.170132637811,42101013500
412336400,True,40.026171018052,-75.047100022626,42101032500
551121500,True,40.03450632681,-75.059895553136,42101031600
601039400,True,39.957021984784,-75.220252338712,42101008602
344395500,True,39.978323380199,-75.253440132716,42101011500
57085500,True,39.968338087521,-75.142304586177,42101014201
43053200,True,39.972675572106,-75.233021201748,42101011200
871521820,True,39.989949156165,-75.159640850728,42101016702
172068100,True,40.041822391953,-75.146166719308,42101027800
402246600,True,39.922919662158,-75.227328641533,42101006700
433237300,True,40.015333440936,-75.135919343095,42101019700
361334300,True,39.937029645147,-75.181985836491,42101002000
324198100,True,39.981778307381,-75.186235140209,42101014900
871401695,True,39.991955197652,-75.17515845654,42101016901
603073500,True,39.954581870632,-75.229998278834,42101008500
351380100,True,40.037827182405,-75.09005286186,42101039001
482098600,True,39.925252075727,-75.183536724913,42101003702
273135900,True,39.943687657086,-75.212047637449,42101007400
81090100,True,39.94755091824,-75.181529359236,42101001201
888056684,True,39.955367440535,-75.144837634179,42101000102
631032200,True,40.078000565087,-75.084322559155,42101034100
481250300,True,39.926997465438,-75.175637318567,42101003901
421162900,True,40.027626810985,-75.12020775478,42101029000
